INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,FIX MODE,VALID,PDOP,HDOP,VDOP,VOX
16073,T,190626,223907,46.959793N,007.440211E,531,15,182,3D,DGPS,1.4,1.1,0.8,
16074,T,190626,223908,46.959756N,007.440200E,531,15,183,3D,DGPS,1.4,1.1,0.8,
16075,T,190626,223909,46.959718N,007.440186E,531,15,184,3D,DGPS,1.4,1.1,0.8,
16076,T,190626,223910,46.959679N,007.440173E,531,15,185,3D,DGPS,1.4,1.1,0.8,
16077,T,190626,223911,46.959640N,007.440151E,531,16,186,3D,DGPS,1.4,1.1,0.8,
16078,T,190626,223912,46.959615N,007.440134E,531,14,187,3D,DGPS,1.4,1.1,0.8,
16079,T,190626,223913,46.959589N,007.440116E,532,15,188,3D,DGPS,2.0,1.2,1.6,
16080,T,190626,223914,46.959555N,007.440101E,532,14,189,3D,DGPS,1.4,1.1,0.8,
16081,T,190626,223915,46.959528N,007.440089E,532,14,190,3D,DGPS,1.4,1.1,0.8,
16082,T,190626,223916,46.959490N,007.440076E,532,15,192,3D,DGPS,1.4,1.1,0.8,
16083,T,190626,223917,46.959449N,007.440063E,533,15,193,3D,DGPS,1.4,1.1,0.8,
16084,T,190626,223918,46.959409N,007.440048E,533,15,194,3D,DGPS,2.0,1.2,1.7,
16085,T,190626,223919,46.959370N,007.440031E,533,15,196,3D,DGPS,2.0,1.2,1.7,
16086,T,190626,223920,46.959334N,007.440015E,533,15,197,3D,DGPS,2.0,1.2,1.7,
16087,T,190626,223921,46.959296N,007.439988E,533,14,198,3D,DGPS,1.4,1.1,0.8,
16088,T,190626,223922,46.959259N,007.439973E,533,15,194,3D,DGPS,1.4,1.1,0.8,
16089,T,190626,223923,46.959223N,007.439958E,533,15,195,3D,DGPS,1.4,1.1,0.8,
16090,T,190626,223924,46.959183N,007.439941E,533,15,196,3D,DGPS,1.4,1.1,0.8,
16091,T,190626,223925,46.959145N,007.439926E,533,15,194,3D,DGPS,1.4,1.1,0.8,
16092,T,190626,223926,46.959106N,007.439913E,533,15,194,3D,DGPS,1.4,1.1,0.8,
16093,T,190626,223927,46.959066N,007.439894E,533,15,194,3D,DGPS,1.4,1.1,0.8,
16094,T,190626,223928,46.959030N,007.439873E,532,15,195,3D,DGPS,1.4,1.1,0.8,
16095,T,190626,223929,46.958989N,007.439843E,532,15,195,3D,DGPS,1.4,1.1,0.8,
16096,T,190626,223930,46.958963N,007.439819E,533,15,196,3D,DGPS,1.4,1.1,0.8,
16097,T,190626,223931,46.958924N,007.439793E,533,15,197,3D,DGPS,1.4,1.1,0.8,
16098,T,190626,223932,46.958888N,007.439771E,533,15,197,3D,DGPS,1.4,1.1,0.8,
16099,T,190626,223933,46.958854N,007.439758E,533,15,197,3D,DGPS,1.4,1.1,0.8,
16100,T,190626,223934,46.958815N,007.439744E,533,15,196,3D,DGPS,1.4,1.1,0.8,
16101,T,190626,223935,46.958776N,007.439729E,533,15,195,3D,DGPS,1.4,1.1,0.8,
16102,T,190626,223936,46.958740N,007.439714E,533,15,195,3D,DGPS,1.4,1.1,0.8,
16103,T,190626,223937,46.958698N,007.439698E,533,15,194,3D,DGPS,1.4,1.1,0.8,
16104,T,190626,223938,46.958654N,007.439683E,532,15,193,3D,DGPS,1.4,1.1,0.8,
16105,T,190626,223939,46.958615N,007.439665E,532,15,194,3D,DGPS,1.4,1.1,0.8,
16106,T,190626,223940,46.958578N,007.439629E,532,15,194,3D,DGPS,1.4,1.1,0.8,
16107,T,190626,223941,46.958548N,007.439598E,532,16,195,3D,DGPS,1.4,1.1,0.8,
16108,T,190626,223942,46.958510N,007.439575E,532,16,197,3D,DGPS,1.4,1.1,0.8,
16109,T,190626,223943,46.958471N,007.439546E,532,16,197,3D,DGPS,1.4,1.1,0.8,
16110,T,190626,223944,46.958436N,007.439528E,532,16,197,3D,DGPS,1.4,1.1,0.8,
16111,T,190626,223945,46.958398N,007.439508E,532,15,198,3D,DGPS,1.4,1.1,0.8,
16112,T,190626,223946,46.958363N,007.439488E,532,15,198,3D,DGPS,1.4,1.1,0.8,
16113,T,190626,223947,46.958326N,007.439466E,532,15,198,3D,DGPS,1.4,1.1,0.8,
16114,T,190626,223948,46.958291N,007.439444E,532,15,199,3D,DGPS,1.4,1.1,0.8,
16115,T,190626,223949,46.958258N,007.439429E,532,15,194,3D,DGPS,1.4,1.1,0.8,
16116,T,190626,223950,46.958223N,007.439411E,532,15,195,3D,DGPS,1.4,1.1,0.8,
16117,T,190626,223951,46.958189N,007.439384E,533,15,198,3D,DGPS,1.4,1.1,0.8,
16118,T,190626,223952,46.958153N,007.439363E,533,15,198,3D,DGPS,1.4,1.1,0.8,
16119,T,190626,223953,46.958113N,007.439341E,532,15,195,3D,DGPS,2.0,1.2,1.7,
16120,T,190626,223954,46.958073N,007.439325E,532,15,196,3D,DGPS,1.4,1.1,0.8,
16121,T,190626,223955,46.958034N,007.439313E,532,16,190,3D,DGPS,1.4,1.1,0.8,
16122,T,190626,223956,46.957994N,007.439299E,533,15,190,3D,DGPS,1.4,1.1,0.8,
16123,T,190626,223957,46.957955N,007.439295E,533,15,186,3D,DGPS,1.4,1.1,0.8,
16124,T,190626,223958,46.957918N,007.439286E,533,15,194,3D,DGPS,1.4,1.1,0.8,
16125,T,190626,223959,46.957879N,007.439273E,533,15,196,3D,DGPS,1.4,1.1,0.8,
16126,T,190626,224000,46.957844N,007.439256E,533,15,197,3D,DGPS,1.4,1.1,0.8,
16127,T,190626,224001,46.957813N,007.439224E,533,15,195,3D,DGPS,1.4,1.1,0.8,
16128,T,190626,224002,46.957778N,007.439199E,533,15,195,3D,DGPS,1.4,1.1,0.8,
16129,T,190626,224003,46.957740N,007.439178E,533,15,192,3D,DGPS,1.4,1.1,0.8,
16130,T,190626,224004,46.957701N,007.439160E,532,15,194,3D,DGPS,1.4,1.1,0.8,
16131,T,190626,224005,46.957661N,007.439140E,532,15,193,3D,DGPS,1.4,1.1,0.8,
16132,T,190626,224006,46.957625N,007.439123E,532,15,191,3D,DGPS,1.5,1.2,0.8,
16133,T,190626,224007,46.957588N,007.439108E,532,15,191,3D,DGPS,1.5,1.2,0.8,
16134,T,190626,224008,46.957553N,007.439093E,532,14,192,3D,DGPS,1.5,1.2,0.8,
16135,T,190626,224009,46.957515N,007.439081E,531,13,191,3D,DGPS,1.5,1.2,0.8,
16136,T,190626,224010,46.957479N,007.439068E,531,14,192,3D,DGPS,1.5,1.2,0.8,
16137,T,190626,224011,46.957451N,007.439056E,531,13,192,3D,DGPS,1.5,1.2,0.8,
16138,T,190626,224012,46.957413N,007.439048E,531,14,190,3D,DGPS,1.5,1.2,0.8,
16139,T,190626,224013,46.957388N,007.439043E,531,13,189,3D,DGPS,1.5,1.2,0.8,
16140,T,190626,224014,46.957356N,007.439034E,530,13,188,3D,DGPS,1.5,1.2,0.8,
16141,T,190626,224015,46.957329N,007.439031E,530,12,187,3D,DGPS,1.5,1.2,0.8,
16142,T,190626,224016,46.957313N,007.439028E,530,10,186,3D,DGPS,1.5,1.2,0.8,
16143,T,190626,224017,46.957281N,007.439018E,530,11,186,3D,DGPS,1.5,1.2,0.8,
16144,T,190626,224018,46.957248N,007.439010E,530,11,186,3D,DGPS,1.5,1.2,0.8,
16145,T,190626,224019,46.957224N,007.439001E,530,12,185,3D,DGPS,1.5,1.2,0.8,
16146,T,190626,224020,46.957204N,007.438998E,530,12,185,3D,DGPS,1.5,1.2,0.8,
16147,T,190626,224021,46.957170N,007.438993E,529,12,184,3D,DGPS,1.5,1.2,0.8,
16148,T,190626,224022,46.957134N,007.438991E,529,12,182,3D,DGPS,1.5,1.2,0.8,
16149,T,190626,224023,46.957098N,007.438989E,529,12,182,3D,DGPS,1.5,1.2,0.8,
16150,T,190626,224024,46.957061N,007.438993E,529,13,180,3D,DGPS,1.5,1.2,0.8,
16151,T,190626,224025,46.957039N,007.438995E,529,12,180,3D,DGPS,1.5,1.2,0.8,
16152,T,190626,224026,46.957013N,007.438993E,529,11,180,3D,DGPS,1.5,1.2,0.8,
16153,T,190626,224027,46.956973N,007.438993E,529,13,179,3D,DGPS,1.5,1.2,0.8,
16154,T,190626,224028,46.956933N,007.438996E,529,13,178,3D,DGPS,1.5,1.2,0.8,
16155,T,190626,224029,46.956893N,007.439006E,529,14,177,3D,DGPS,1.5,1.2,0.8,
16156,T,190626,224030,46.956846N,007.439008E,529,14,177,3D,DGPS,1.5,1.2,0.8,
16157,T,190626,224031,46.956791N,007.439001E,529,14,177,3D,DGPS,1.5,1.2,0.8,
16158,T,190626,224032,46.956726N,007.439008E,529,15,178,3D,DGPS,1.5,1.2,0.8,
16159,T,190626,224033,46.956671N,007.439010E,529,14,178,3D,DGPS,1.5,1.2,0.8,
16160,T,190626,224034,46.956638N,007.439016E,529,13,179,3D,DGPS,1.5,1.2,0.8,
16161,T,190626,224035,46.956595N,007.439018E,529,14,178,3D,DGPS,1.5,1.2,0.8,
16162,T,190626,224036,46.956553N,007.439025E,529,12,178,3D,DGPS,1.5,1.2,0.8,
16163,T,190626,224037,46.956514N,007.439029E,529,13,177,3D,DGPS,1.5,1.2,0.8,
16164,T,190626,224038,46.956476N,007.439034E,529,12,177,3D,DGPS,1.5,1.2,0.8,
16165,T,190626,224039,46.956443N,007.439029E,528,12,186,3D,DGPS,1.5,1.2,0.8,
16166,T,190626,224040,46.956401N,007.439028E,528,12,185,3D,DGPS,1.5,1.2,0.8,
16167,T,190626,224041,46.956368N,007.439028E,528,13,184,3D,DGPS,1.5,1.2,0.8,
16168,T,190626,224042,46.956341N,007.439026E,528,12,182,3D,DGPS,1.5,1.2,0.8,
16169,T,190626,224043,46.956298N,007.439033E,528,13,174,3D,DGPS,1.5,1.2,0.8,
16170,T,190626,224044,46.956261N,007.439041E,528,13,171,3D,DGPS,1.5,1.2,0.8,
16171,T,190626,224045,46.956209N,007.439053E,528,13,171,3D,DGPS,1.5,1.2,0.8,
16172,T,190626,224046,46.956176N,007.439056E,528,14,172,3D,DGPS,1.5,1.2,0.8,
16173,T,190626,224047,46.956123N,007.439061E,528,13,173,3D,DGPS,1.5,1.2,0.8,
16174,T,190626,224048,46.956090N,007.439066E,528,14,174,3D,DGPS,1.5,1.2,0.8,
16175,T,190626,224049,46.956046N,007.439070E,528,14,174,3D,DGPS,1.5,1.2,0.8,
16176,T,190626,224050,46.956003N,007.439073E,528,14,176,3D,DGPS,1.5,1.2,0.8,
16177,T,190626,224051,46.955961N,007.439074E,528,14,178,3D,DGPS,1.5,1.2,0.8,
16178,T,190626,224052,46.955920N,007.439074E,528,13,180,3D,DGPS,1.5,1.2,0.8,
16179,T,190626,224053,46.955884N,007.439071E,528,12,182,3D,DGPS,1.5,1.2,0.8,
16180,T,190626,224054,46.955853N,007.439076E,529,12,176,3D,DGPS,1.5,1.2,0.8,
16181,T,190626,224055,46.955803N,007.439081E,529,14,179,3D,DGPS,1.5,1.2,0.8,
16182,T,190626,224056,46.955756N,007.439081E,529,14,182,3D,DGPS,1.5,1.2,0.8,
16183,T,190626,224057,46.955708N,007.439081E,529,13,182,3D,DGPS,1.5,1.2,0.8,
16184,T,190626,224058,46.955676N,007.439085E,529,12,179,3D,DGPS,1.5,1.2,0.8,
16185,T,190626,224059,46.955634N,007.439089E,529,11,181,3D,DGPS,1.5,1.2,0.8,
16186,T,190626,224100,46.955591N,007.439095E,529,12,182,3D,DGPS,1.5,1.2,0.8,
16187,T,190626,224101,46.955538N,007.439103E,529,13,182,3D,DGPS,1.5,1.2,0.8,
16188,T,190626,224102,46.955486N,007.439119E,529,12,184,3D,DGPS,1.5,1.2,0.8,
16189,T,190626,224103,46.955433N,007.439130E,529,13,180,3D,DGPS,1.5,1.2,0.8,
16190,T,190626,224104,46.955388N,007.439136E,529,13,178,3D,DGPS,1.5,1.2,0.8,
16191,T,190626,224105,46.955343N,007.439140E,529,14,180,3D,DGPS,1.5,1.2,0.8,
16192,T,190626,224106,46.955291N,007.439145E,529,14,182,3D,DGPS,1.5,1.2,0.8,
16193,T,190626,224107,46.955248N,007.439146E,529,13,179,3D,DGPS,1.5,1.2,0.8,
16194,T,190626,224108,46.955206N,007.439149E,529,12,177,3D,DGPS,1.5,1.2,0.8,
16195,T,190626,224109,46.955170N,007.439154E,529,13,176,3D,DGPS,1.5,1.2,0.8,
16196,T,190626,224110,46.955135N,007.439154E,529,13,176,3D,DGPS,1.5,1.2,0.8,
16197,T,190626,224111,46.955093N,007.439158E,529,13,176,3D,DGPS,1.5,1.2,0.8,
16198,T,190626,224112,46.955049N,007.439163E,529,14,178,3D,DGPS,1.5,1.2,0.8,
16199,T,190626,224113,46.955011N,007.439168E,529,13,177,3D,DGPS,1.5,1.2,0.8,
16200,T,190626,224114,46.954973N,007.439173E,529,13,178,3D,DGPS,1.5,1.2,0.8,
16201,T,190626,224115,46.954929N,007.439185E,529,14,177,3D,DGPS,1.5,1.2,0.8,
16202,T,190626,224116,46.954881N,007.439193E,529,15,177,3D,DGPS,1.5,1.2,0.8,
16203,T,190626,224117,46.954836N,007.439203E,529,15,177,3D,DGPS,1.5,1.2,0.8,
16204,T,190626,224118,46.954790N,007.439216E,529,14,172,3D,DGPS,1.5,1.2,0.8,
16205,T,190626,224119,46.954763N,007.439223E,529,14,171,3D,DGPS,1.5,1.2,0.8,
16206,T,190626,224120,46.954733N,007.439238E,529,14,166,3D,DGPS,1.5,1.2,0.8,
16207,T,190626,224121,46.954708N,007.439239E,530,12,174,3D,DGPS,1.5,1.2,0.8,
16208,T,190626,224122,46.954681N,007.439245E,530,13,174,3D,DGPS,1.5,1.2,0.8,
16209,T,190626,224123,46.954655N,007.439238E,530,13,177,3D,DGPS,1.5,1.2,0.8,
16210,T,190626,224124,46.954624N,007.439228E,530,14,178,3D,DGPS,1.5,1.2,0.8,
16211,T,190626,224125,46.954586N,007.439230E,530,14,180,3D,DGPS,1.5,1.2,0.8,
16212,T,190626,224126,46.954551N,007.439226E,530,14,174,3D,DGPS,1.5,1.2,0.8,
16213,T,190626,224127,46.954513N,007.439224E,530,15,174,3D,DGPS,1.5,1.2,0.8,
16214,T,190626,224128,46.954475N,007.439224E,530,15,174,3D,DGPS,1.5,1.2,0.8,
16215,T,190626,224129,46.954438N,007.439226E,530,15,173,3D,DGPS,1.5,1.2,0.8,
16216,T,190626,224130,46.954403N,007.439230E,530,13,172,3D,DGPS,1.5,1.2,0.8,
16217,T,190626,224131,46.954371N,007.439233E,529,13,175,3D,DGPS,1.5,1.2,0.8,
16218,T,190626,224132,46.954338N,007.439231E,529,14,177,3D,DGPS,1.5,1.2,0.8,
16219,T,190626,224133,46.954305N,007.439230E,529,14,178,3D,DGPS,1.5,1.2,0.8,
16220,T,190626,224134,46.954271N,007.439224E,529,12,179,3D,DGPS,1.5,1.2,0.8,
16221,T,190626,224135,46.954238N,007.439218E,529,13,179,3D,DGPS,1.5,1.2,0.8,
16222,T,190626,224136,46.954203N,007.439218E,530,15,179,3D,DGPS,1.5,1.2,0.8,
16223,T,190626,224137,46.954163N,007.439216E,530,15,178,3D,DGPS,1.5,1.2,0.8,
16224,T,190626,224138,46.954119N,007.439216E,530,14,177,3D,DGPS,1.5,1.2,0.8,
16225,T,190626,224139,46.954073N,007.439220E,530,15,176,3D,DGPS,1.5,1.2,0.8,
16226,T,190626,224140,46.954031N,007.439223E,530,15,176,3D,DGPS,1.5,1.2,0.8,
16227,T,190626,224141,46.953990N,007.439224E,530,14,177,3D,DGPS,1.5,1.2,0.8,
16228,T,190626,224142,46.953948N,007.439228E,530,14,176,3D,DGPS,1.5,1.2,0.8,
16229,T,190626,224143,46.953909N,007.439231E,531,14,181,3D,DGPS,1.5,1.2,0.8,
16230,T,190626,224144,46.953871N,007.439231E,531,14,180,3D,DGPS,1.5,1.2,0.8,
16231,T,190626,224145,46.953831N,007.439235E,531,14,179,3D,DGPS,1.5,1.2,0.8,
16232,T,190626,224146,46.953793N,007.439233E,531,15,181,3D,DGPS,2.3,1.2,1.9,
16233,T,190626,224147,46.953756N,007.439230E,531,14,188,3D,DGPS,1.5,1.2,0.8,
16234,T,190626,224148,46.953720N,007.439221E,531,14,195,3D,DGPS,1.5,1.2,0.8,
16235,T,190626,224149,46.953691N,007.439208E,531,13,199,3D,DGPS,1.5,1.2,0.8,
16236,T,190626,224150,46.953659N,007.439190E,531,13,201,3D,DGPS,1.5,1.2,0.8,
16237,T,190626,224151,46.953628N,007.439175E,532,13,198,3D,DGPS,1.5,1.2,0.8,
16238,T,190626,224152,46.953593N,007.439161E,532,14,191,3D,DGPS,1.5,1.2,0.8,
16239,T,190626,224153,46.953555N,007.439156E,532,14,176,3D,DGPS,1.5,1.2,0.8,
16240,T,190626,224154,46.953516N,007.439166E,532,14,163,3D,DGPS,1.5,1.2,0.8,
16241,T,190626,224155,46.953478N,007.439183E,532,13,160,3D,DGPS,1.5,1.2,0.8,
16242,T,190626,224156,46.953439N,007.439199E,531,14,159,3D,DGPS,1.5,1.2,0.8,
16243,T,190626,224157,46.953408N,007.439223E,531,14,153,3D,DGPS,1.5,1.2,0.8,
16244,T,190626,224158,46.953378N,007.439250E,531,14,145,3D,DGPS,1.5,1.2,0.8,
16245,T,190626,224159,46.953353N,007.439284E,531,15,136,3D,DGPS,1.5,1.2,0.8,
16246,T,190626,224200,46.953328N,007.439325E,531,15,132,3D,DGPS,1.5,1.2,0.8,
16247,T,190626,224201,46.953303N,007.439368E,531,15,130,3D,DGPS,1.5,1.2,0.8,
16248,T,190626,224202,46.953280N,007.439410E,531,15,131,3D,DGPS,1.5,1.2,0.8,
16249,T,190626,224203,46.953259N,007.439455E,531,15,124,3D,DGPS,1.5,1.2,0.8,
16250,T,190626,224204,46.953241N,007.439504E,531,15,124,3D,DGPS,1.5,1.2,0.8,
16251,T,190626,224205,46.953229N,007.439553E,531,15,122,3D,DGPS,1.5,1.2,0.8,
16252,T,190626,224206,46.953211N,007.439600E,531,15,121,3D,DGPS,1.5,1.2,0.8,
16253,T,190626,224207,46.953184N,007.439650E,531,17,122,3D,DGPS,1.5,1.2,0.8,
16254,T,190626,224208,46.953160N,007.439699E,531,16,123,3D,DGPS,1.5,1.2,0.8,
16255,T,190626,224209,46.953136N,007.439748E,531,16,123,3D,DGPS,1.5,1.2,0.8,
16256,T,190626,224210,46.953116N,007.439800E,531,16,123,3D,DGPS,1.5,1.2,0.8,
16257,T,190626,224211,46.953093N,007.439849E,531,16,124,3D,DGPS,2.3,1.2,1.9,
16258,T,190626,224212,46.953066N,007.439898E,531,16,125,3D,DGPS,2.3,1.2,1.9,
16259,T,190626,224213,46.953036N,007.439943E,531,17,126,3D,DGPS,1.5,1.2,0.8,
16260,T,190626,224214,46.953003N,007.439986E,531,17,127,3D,DGPS,1.5,1.2,0.8,
16261,T,190626,224215,46.952971N,007.440028E,531,17,128,3D,DGPS,1.5,1.2,0.8,
16262,T,190626,224216,46.952939N,007.440071E,531,17,129,3D,DGPS,1.5,1.2,0.8,
16263,T,190626,224217,46.952906N,007.440110E,531,17,130,3D,DGPS,1.5,1.2,0.8,
16264,T,190626,224218,46.952871N,007.440148E,531,17,131,3D,DGPS,1.5,1.2,0.8,
16265,T,190626,224219,46.952836N,007.440186E,531,17,145,3D,DGPS,1.5,1.2,0.8,
16266,T,190626,224220,46.952798N,007.440223E,531,18,144,3D,DGPS,1.5,1.2,0.8,
16267,T,190626,224221,46.952759N,007.440261E,531,18,145,3D,DGPS,1.5,1.2,0.8,
16268,T,190626,224222,46.952721N,007.440301E,531,18,143,3D,DGPS,1.5,1.2,0.8,
16269,T,190626,224223,46.952680N,007.440343E,530,19,146,3D,DGPS,1.5,1.2,0.8,
16270,T,190626,224224,46.952638N,007.440384E,530,19,146,3D,DGPS,1.5,1.2,0.8,
16271,T,190626,224225,46.952593N,007.440424E,530,20,147,3D,DGPS,1.5,1.2,0.8,
16272,T,190626,224226,46.952546N,007.440465E,530,20,149,3D,DGPS,1.5,1.2,0.8,
16273,T,190626,224227,46.952498N,007.440499E,530,20,150,3D,DGPS,1.5,1.2,0.8,
16274,T,190626,224228,46.952448N,007.440533E,530,20,151,3D,DGPS,1.5,1.2,0.8,
16275,T,190626,224229,46.952393N,007.440568E,530,22,152,3D,DGPS,1.3,0.9,0.8,
16276,T,190626,224230,46.952339N,007.440601E,530,21,154,3D,DGPS,1.3,0.9,0.8,
16277,T,190626,224231,46.952288N,007.440630E,530,21,156,3D,DGPS,1.3,0.9,0.8,
16278,T,190626,224232,46.952238N,007.440664E,530,21,158,3D,DGPS,1.3,0.9,0.8,
16279,T,190626,224233,46.952193N,007.440690E,530,19,164,3D,DGPS,1.3,0.9,0.8,
16280,T,190626,224234,46.952150N,007.440696E,529,18,174,3D,DGPS,1.3,0.9,0.8,
16281,T,190626,224235,46.952111N,007.440698E,529,16,173,3D,DGPS,1.3,0.9,0.8,
16282,T,190626,224236,46.952075N,007.440700E,529,16,170,3D,DGPS,1.3,0.9,0.8,
16283,T,190626,224237,46.952031N,007.440705E,529,16,172,3D,DGPS,1.3,0.9,0.8,
16284,T,190626,224238,46.951981N,007.440696E,529,16,180,3D,DGPS,1.3,0.9,0.8,
16285,T,190626,224239,46.951938N,007.440688E,528,15,182,3D,DGPS,1.3,0.9,0.8,
16286,T,190626,224240,46.951886N,007.440698E,528,17,182,3D,DGPS,1.4,1.1,0.8,
16287,T,190626,224241,46.951831N,007.440708E,528,18,181,3D,DGPS,1.4,1.1,0.8,
16288,T,190626,224242,46.951768N,007.440718E,527,18,180,3D,DGPS,1.4,1.1,0.8,
16289,T,190626,224243,46.951703N,007.440721E,526,18,179,3D,DGPS,1.5,1.2,0.8,
16290,T,190626,224244,46.951646N,007.440728E,526,17,179,3D,DGPS,1.3,0.9,0.8,
16291,T,190626,224245,46.951594N,007.440735E,526,16,179,3D,DGPS,1.3,0.9,0.8,
16292,T,190626,224246,46.951548N,007.440723E,526,13,180,3D,DGPS,1.3,0.9,0.8,
16293,T,190626,224247,46.951508N,007.440718E,527,16,180,3D,DGPS,1.3,0.9,0.8,
16294,T,190626,224248,46.951468N,007.440703E,527,17,181,3D,DGPS,1.3,0.9,0.8,
16295,T,190626,224249,46.951425N,007.440696E,527,17,181,3D,DGPS,1.3,0.9,0.8,
16296,T,190626,224250,46.951384N,007.440688E,528,16,181,3D,DGPS,1.3,0.9,0.8,
16297,T,190626,224251,46.951341N,007.440683E,528,15,181,3D,DGPS,1.3,0.9,0.8,
16298,T,190626,224252,46.951308N,007.440678E,528,13,182,3D,DGPS,1.3,0.9,0.8,
16299,T,190626,224253,46.951276N,007.440676E,529,12,184,3D,DGPS,1.3,0.9,0.8,
16300,T,190626,224254,46.951241N,007.440666E,529,12,193,3D,DGPS,1.3,0.9,0.8,
16301,T,190626,224255,46.951204N,007.440649E,529,12,199,3D,DGPS,1.3,0.9,0.8,
16302,T,190626,224256,46.951173N,007.440633E,530,12,197,3D,DGPS,1.3,0.9,0.8,
16303,T,190626,224257,46.951143N,007.440618E,530,11,199,3D,DGPS,1.3,0.9,0.8,
16304,T,190626,224258,46.951111N,007.440610E,531,10,199,3D,DGPS,1.3,0.9,0.8,
16305,T,190626,224259,46.951088N,007.440601E,531,9,198,3D,DGPS,1.3,0.9,0.8,
16306,T,190626,224300,46.951058N,007.440604E,531,10,195,3D,DGPS,1.3,0.9,0.8,
16307,T,190626,224301,46.951023N,007.440611E,531,8,195,3D,DGPS,1.3,0.9,0.8,
16308,T,190626,224302,46.950989N,007.440610E,532,8,192,3D,DGPS,1.3,0.9,0.8,
16309,T,190626,224303,46.950956N,007.440623E,533,9,189,3D,DGPS,1.3,0.9,0.8,
16310,T,190626,224304,46.950946N,007.440603E,535,11,190,3D,DGPS,1.3,0.9,0.8,
16311,T,190626,224305,46.950964N,007.440603E,537,8,194,3D,DGPS,1.3,0.9,0.8,
16312,T,190626,224306,46.950961N,007.440608E,538,8,286,3D,DGPS,1.3,0.9,0.8,
16313,T,190626,224307,46.950963N,007.440616E,538,7,287,3D,DGPS,1.3,0.9,0.8,
16314,T,190626,224308,46.950938N,007.440653E,539,12,126,3D,DGPS,1.3,0.9,0.8,
16315,T,190626,224309,46.950918N,007.440691E,540,12,125,3D,DGPS,1.3,0.9,0.8,
16316,T,190626,224310,46.950903N,007.440724E,541,11,124,3D,DGPS,1.3,0.9,0.8,
16317,T,190626,224311,46.950903N,007.440773E,542,13,120,3D,DGPS,1.3,0.9,0.8,
16318,T,190626,224312,46.950898N,007.440824E,543,11,117,3D,DGPS,1.3,0.9,0.8,
16319,T,190626,224313,46.950898N,007.440876E,544,11,115,3D,DGPS,1.3,0.9,0.8,
16320,T,190626,224314,46.950893N,007.440923E,544,11,114,3D,DGPS,1.3,0.9,0.8,
16321,T,190626,224315,46.950883N,007.440976E,545,12,112,3D,DGPS,1.3,0.9,0.8,
16322,T,190626,224316,46.950866N,007.441031E,546,13,112,3D,DGPS,1.3,0.9,0.8,
16323,T,190626,224317,46.950844N,007.441083E,547,12,114,3D,DGPS,1.3,0.9,0.8,
16324,T,190626,224318,46.950833N,007.441131E,548,12,114,3D,DGPS,1.3,0.9,0.8,
16325,T,190626,224319,46.950823N,007.441176E,549,11,113,3D,DGPS,1.3,0.9,0.8,
16326,T,190626,224320,46.950813N,007.441223E,550,11,111,3D,DGPS,1.3,0.9,0.8,
16327,T,190626,224321,46.950803N,007.441270E,551,11,110,3D,DGPS,1.3,0.9,0.8,
16328,T,190626,224322,46.950795N,007.441313E,551,11,110,3D,DGPS,1.3,0.9,0.8,
16329,T,190626,224323,46.950783N,007.441358E,552,12,112,3D,DGPS,1.3,0.9,0.8,
16330,T,190626,224324,46.950776N,007.441404E,553,11,113,3D,DGPS,1.3,0.9,0.8,
16331,T,190626,224325,46.950764N,007.441449E,554,12,113,3D,DGPS,1.3,0.9,0.8,
16332,T,190626,224326,46.950753N,007.441494E,554,12,115,3D,DGPS,1.3,0.9,0.8,
16333,T,190626,224327,46.950739N,007.441533E,555,11,115,3D,DGPS,1.3,0.9,0.8,
16334,T,190626,224328,46.950730N,007.441573E,556,11,114,3D,DGPS,1.3,0.9,0.8,
16335,T,190626,224329,46.950711N,007.441620E,557,12,114,3D,DGPS,1.3,0.9,0.8,
16336,T,190626,224330,46.950701N,007.441663E,558,12,114,3D,DGPS,1.3,0.9,0.8,
16337,T,190626,224331,46.950685N,007.441708E,559,11,114,3D,DGPS,1.3,0.9,0.8,
16338,T,190626,224332,46.950663N,007.441751E,559,11,115,3D,DGPS,1.3,0.9,0.8,
16339,T,190626,224333,46.950645N,007.441791E,560,12,122,3D,DGPS,1.3,0.9,0.8,
16340,T,190626,224334,46.950619N,007.441828E,561,12,121,3D,DGPS,1.3,0.9,0.8,
16341,T,190626,224335,46.950601N,007.441869E,562,12,117,3D,DGPS,1.3,0.9,0.8,
16342,T,190626,224336,46.950588N,007.441913E,563,12,117,3D,DGPS,1.3,0.9,0.8,
16343,T,190626,224337,46.950574N,007.441959E,564,12,116,3D,DGPS,1.3,0.9,0.8,
16344,T,190626,224338,46.950573N,007.442010E,565,12,113,3D,DGPS,1.3,0.9,0.8,
16345,T,190626,224339,46.950566N,007.442055E,565,12,112,3D,DGPS,1.3,0.9,0.8,
16346,T,190626,224340,46.950554N,007.442103E,566,12,111,3D,DGPS,1.3,0.9,0.8,
16347,T,190626,224341,46.950544N,007.442145E,567,11,108,3D,DGPS,1.3,0.9,0.8,
16348,T,190626,224342,46.950535N,007.442188E,567,11,106,3D,DGPS,1.3,1.0,0.8,
16349,T,190626,224343,46.950520N,007.442230E,568,11,106,3D,DGPS,1.3,1.0,0.8,
16350,T,190626,224344,46.950501N,007.442271E,569,11,106,3D,DGPS,1.3,1.0,0.8,
