"";"log_dist_mean";"log_dist";"log_dist_name";"log_temp_weighted_mean";"log_temp";"log_number_of_log";"log_temp_difference"
"2639";NA;NA;NA;NA;NA;NA;NA
"2640";NA;NA;NA;NA;NA;NA;NA
"2641";NA;NA;NA;NA;NA;NA;NA
"2642";NA;NA;NA;NA;NA;NA;NA
"2643";NA;NA;NA;NA;NA;NA;NA
"2644";NA;NA;NA;NA;NA;NA;NA
"2645";NA;NA;NA;NA;NA;NA;NA
"2646";NA;NA;NA;NA;NA;NA;NA
"2647";NA;NA;NA;NA;NA;NA;NA
"2648";NA;NA;NA;NA;NA;NA;NA
"2649";NA;NA;NA;NA;NA;NA;NA
"2650";NA;NA;NA;NA;NA;NA;NA
"2651";NA;NA;NA;NA;NA;NA;NA
"2652";NA;NA;NA;NA;NA;NA;NA
"2653";NA;NA;NA;NA;NA;NA;NA
"2654";NA;NA;NA;NA;NA;NA;NA
"2655";NA;NA;NA;NA;NA;NA;NA
"2656";NA;NA;NA;NA;NA;NA;NA
"2657";NA;NA;NA;NA;NA;NA;NA
"2658";NA;NA;NA;NA;NA;NA;NA
"2659";NA;NA;NA;NA;NA;NA;NA
"2660";NA;NA;NA;NA;NA;NA;NA
"2661";NA;NA;NA;NA;NA;NA;NA
"2662";NA;NA;NA;NA;NA;NA;NA
"2663";NA;NA;NA;NA;NA;NA;NA
"2664";NA;NA;NA;NA;NA;NA;NA
"2665";NA;NA;NA;NA;NA;NA;NA
"2666";NA;NA;NA;NA;NA;NA;NA
"2667";NA;NA;NA;NA;NA;NA;NA
"2668";NA;NA;NA;NA;NA;NA;NA
"2669";NA;NA;NA;NA;NA;NA;NA
"2670";NA;NA;NA;NA;NA;NA;NA
"2671";NA;NA;NA;NA;NA;NA;NA
"2672";NA;NA;NA;NA;NA;NA;NA
"2673";NA;NA;NA;NA;NA;NA;NA
"2674";NA;NA;NA;NA;NA;NA;NA
"2675";NA;NA;NA;NA;NA;NA;NA
"2676";NA;NA;NA;NA;NA;NA;NA
"2677";NA;NA;NA;NA;NA;NA;NA
"2678";NA;NA;NA;NA;NA;NA;NA
"2679";NA;NA;NA;NA;NA;NA;NA
"2680";NA;NA;NA;NA;NA;NA;NA
"2681";NA;NA;NA;NA;NA;NA;NA
"2682";NA;NA;NA;NA;NA;NA;NA
"2683";NA;NA;NA;NA;NA;NA;NA
"2684";NA;NA;NA;NA;NA;NA;NA
"2685";194,755127011101;"194.755127011101";"V1";20,138;"20.138";1;-1,272
"2686";175,550166007445;"175.550166007445";"V1";20,138;"20.138";1;-1,302
"2687";162,799891683745;"162.799891683745";"V1";20,138;"20.138";1;-1,312
"2688";119,316218269972;"119.316218269972";"V1";20,138;"20.138";1;-1,302
"2689";73,9506120159607;"73.9506120159607";"V1";20,138;"20.138";1;-1,252
"2690";32,2194602418448;"32.2194602418448";"V1";20,138;"20.138";1;-1,242
"2691";16,8132234822579;"16.8132234822579";"V1";20,043;"20.043";1;-1,297
"2692";11,8178684950419;"11.8178684950419";"V1";20,043;"20.043";1;-1,257
"2693";59,103221085025;"59.103221085025";"V1";20,043;"20.043";1;-1,197
"2694";115,213728716256;"115.213728716256";"V1";20,043;"20.043";1;-1,197
"2695";144,86903879864;"144.86903879864";"V1";20,043;"20.043";1;-1,197
"2696";151,765419711471;"151.765419711471";"V1";20,043;"20.043";1;-1,197
"2697";165,432308475735;"165.432308475735";"V1";20,043;"20.043";1;-1,197
"2698";184,213134646906;"184.213134646906";"V1";20,043;"20.043";1;-1,197
"2699";198,975415048631;"198.975415048631";"V1";20,043;"20.043";1;-1,217
"2700";NA;NA;NA;NA;NA;NA;NA
"2701";NA;NA;NA;NA;NA;NA;NA
"2702";190,698712729768;"190.698712729768";"V1";20,043;"20.043";1;-1,267
"2703";191,764428374621;"191.764428374621";"V1";20,043;"20.043";1;-1,277
"2704";NA;NA;NA;NA;NA;NA;NA
"2705";NA;NA;NA;NA;NA;NA;NA
"2706";NA;NA;NA;NA;NA;NA;NA
"2707";NA;NA;NA;NA;NA;NA;NA
"2708";NA;NA;NA;NA;NA;NA;NA
"2709";NA;NA;NA;NA;NA;NA;NA
"2710";NA;NA;NA;NA;NA;NA;NA
"2711";NA;NA;NA;NA;NA;NA;NA
"2712";NA;NA;NA;NA;NA;NA;NA
"2713";NA;NA;NA;NA;NA;NA;NA
"2714";NA;NA;NA;NA;NA;NA;NA
"2715";188,57547725511;"188.57547725511";"V1";20,71;"20.71";1;-0,739999999999998
"2716";184,006881507546;"184.006881507546";"V1";20,71;"20.71";1;-0,739999999999998
"2717";165,893276065631;"165.893276065631";"V1";20,71;"20.71";1;-0,739999999999998
"2718";128,760656912361;"128.760656912361";"V1";20,71;"20.71";1;-0,73
"2719";93,7577428564367;"93.7577428564367";"V1";20,71;"20.71";1;-0,689999999999998
"2720";88,0436047310867;"88.0436047310867";"V1";20,71;"20.71";1;-0,669999999999998
"2721";118,380278383663;"118.380278383663";"V1";20,71;"20.71";1;-0,669999999999998
"2722";151,982648694469;"151.982648694469";"V1";20,71;"20.71";1;-0,649999999999999
"2723";189,006780596715;"189.006780596715";"V1";20,71;"20.71";1;-0,599999999999998
"2724";NA;NA;NA;NA;NA;NA;NA
"2725";NA;NA;NA;NA;NA;NA;NA
"2726";NA;NA;NA;NA;NA;NA;NA
"2727";NA;NA;NA;NA;NA;NA;NA
"2728";NA;NA;NA;NA;NA;NA;NA
"2729";NA;NA;NA;NA;NA;NA;NA
"2730";NA;NA;NA;NA;NA;NA;NA
"2731";NA;NA;NA;NA;NA;NA;NA
"2732";NA;NA;NA;NA;NA;NA;NA
"2733";NA;NA;NA;NA;NA;NA;NA
"2734";NA;NA;NA;NA;NA;NA;NA
"2735";NA;NA;NA;NA;NA;NA;NA
"2736";NA;NA;NA;NA;NA;NA;NA
"2737";NA;NA;NA;NA;NA;NA;NA
"2738";197,381138738024;"197.381138738024";"V1";21,473;"21.473";1;0,492999999999999
"2739";176,17443414432;"176.17443414432";"V1";21,473;"21.473";1;0,532999999999998
"2740";163,494945859547;"163.494945859547";"V1";21,473;"21.473";1;0,582999999999998
"2741";113,43600233837;"113.43600233837";"V1";21,473;"21.473";1;0,632999999999999
"2742";75,4827319844797;"75.4827319844797";"V1";21,473;"21.473";1;0,692999999999994
"2743";118,66836867309;"168.718253742209, 68.6184836039719";"Log_41,Log_83";21,0870265656484;"20.138, 21.473";2;0,307026565648428
"2744";108,189742558537;"122.199458087175, 94.1800270298995";"Log_41,Log_83";20,8919359679043;"20.138, 21.473";2;0,0819359679043181
"2745";111,611668645198;"84.2646491150419, 138.958688175355";"Log_41,Log_83";20,6419495777372;"20.138, 21.473";2;-0,198050422262813
"2746";128,716865149601;"75.9682652521035, 181.465465047099";"Log_41,Log_83";20,5319562775775;"20.138, 21.473";2;-0,308043722422521
"2747";91,2632896754627;"91.2632896754627";"V1";20,138;"20.138";1;-0,701999999999998
"2748";120,000080827071;"120.000080827071";"V1";20,138;"20.138";1;-0,701999999999998
"2749";132,726998227449;"132.726998227449";"V1";20,138;"20.138";1;-0,701999999999998
"2750";156,426492875321;"156.426492875321";"V1";20,138;"20.138";1;-0,691999999999997
"2751";190,387208088164;"190.387208088164";"V1";20,234;"20.234";1;-0,495999999999999
"2752";NA;NA;NA;NA;NA;NA;NA
"2753";NA;NA;NA;NA;NA;NA;NA
"2754";NA;NA;NA;NA;NA;NA;NA
"2755";NA;NA;NA;NA;NA;NA;NA
"2756";NA;NA;NA;NA;NA;NA;NA
"2757";NA;NA;NA;NA;NA;NA;NA
"2758";NA;NA;NA;NA;NA;NA;NA
"2759";NA;NA;NA;NA;NA;NA;NA
"2760";NA;NA;NA;NA;NA;NA;NA
"2761";NA;NA;NA;NA;NA;NA;NA
"2762";NA;NA;NA;NA;NA;NA;NA
"2763";NA;NA;NA;NA;NA;NA;NA
"2764";NA;NA;NA;NA;NA;NA;NA
"2765";NA;NA;NA;NA;NA;NA;NA
"2766";NA;NA;NA;NA;NA;NA;NA
"2767";NA;NA;NA;NA;NA;NA;NA
"2768";NA;NA;NA;NA;NA;NA;NA
"2769";NA;NA;NA;NA;NA;NA;NA
"2770";NA;NA;NA;NA;NA;NA;NA
"2771";NA;NA;NA;NA;NA;NA;NA
"2772";NA;NA;NA;NA;NA;NA;NA
"2773";NA;NA;NA;NA;NA;NA;NA
"2774";NA;NA;NA;NA;NA;NA;NA
"2775";NA;NA;NA;NA;NA;NA;NA
"2776";NA;NA;NA;NA;NA;NA;NA
"2777";NA;NA;NA;NA;NA;NA;NA
"2778";NA;NA;NA;NA;NA;NA;NA
"2779";NA;NA;NA;NA;NA;NA;NA
"2780";NA;NA;NA;NA;NA;NA;NA
"2781";NA;NA;NA;NA;NA;NA;NA
"2782";NA;NA;NA;NA;NA;NA;NA
"2783";NA;NA;NA;NA;NA;NA;NA
"2784";NA;NA;NA;NA;NA;NA;NA
"2785";NA;NA;NA;NA;NA;NA;NA
"2786";NA;NA;NA;NA;NA;NA;NA
"2787";NA;NA;NA;NA;NA;NA;NA
"2788";NA;NA;NA;NA;NA;NA;NA
"2789";NA;NA;NA;NA;NA;NA;NA
"2790";NA;NA;NA;NA;NA;NA;NA
"2791";NA;NA;NA;NA;NA;NA;NA
"2792";NA;NA;NA;NA;NA;NA;NA
"2793";NA;NA;NA;NA;NA;NA;NA
"2794";NA;NA;NA;NA;NA;NA;NA
"2795";NA;NA;NA;NA;NA;NA;NA
"2796";NA;NA;NA;NA;NA;NA;NA
"2797";NA;NA;NA;NA;NA;NA;NA
"2798";NA;NA;NA;NA;NA;NA;NA
"2799";NA;NA;NA;NA;NA;NA;NA
"2800";NA;NA;NA;NA;NA;NA;NA
"2801";NA;NA;NA;NA;NA;NA;NA
"2802";NA;NA;NA;NA;NA;NA;NA
"2803";NA;NA;NA;NA;NA;NA;NA
"2804";NA;NA;NA;NA;NA;NA;NA
"2805";NA;NA;NA;NA;NA;NA;NA
"2806";NA;NA;NA;NA;NA;NA;NA
"2807";NA;NA;NA;NA;NA;NA;NA
"2808";NA;NA;NA;NA;NA;NA;NA
"2809";NA;NA;NA;NA;NA;NA;NA
"2810";NA;NA;NA;NA;NA;NA;NA
"2811";NA;NA;NA;NA;NA;NA;NA
"2812";NA;NA;NA;NA;NA;NA;NA
"2813";NA;NA;NA;NA;NA;NA;NA
"2814";NA;NA;NA;NA;NA;NA;NA
"2815";NA;NA;NA;NA;NA;NA;NA
"2816";NA;NA;NA;NA;NA;NA;NA
"2817";NA;NA;NA;NA;NA;NA;NA
"2818";NA;NA;NA;NA;NA;NA;NA
"2819";NA;NA;NA;NA;NA;NA;NA
"2820";NA;NA;NA;NA;NA;NA;NA
"2821";NA;NA;NA;NA;NA;NA;NA
"2822";NA;NA;NA;NA;NA;NA;NA
"2823";NA;NA;NA;NA;NA;NA;NA
"2824";NA;NA;NA;NA;NA;NA;NA
"2825";NA;NA;NA;NA;NA;NA;NA
"2826";NA;NA;NA;NA;NA;NA;NA
"2827";NA;NA;NA;NA;NA;NA;NA
"2828";NA;NA;NA;NA;NA;NA;NA
"2829";NA;NA;NA;NA;NA;NA;NA
"2830";NA;NA;NA;NA;NA;NA;NA
"2831";187,765964374695;"187.765964374695, 187.765964374695";"Log_71,Log_73";20,9485;"21.473, 20.424";2;1,3085
"2832";166,354119320917;"166.354119320917, 166.354119320917";"Log_71,Log_73";20,9485;"21.473, 20.424";2;1,3385
"2833";156,372992142718;"156.372992142718, 156.372992142718";"Log_71,Log_73";20,9485;"21.473, 20.424";2;1,3985
"2834";159,55653361504;"159.55653361504, 159.55653361504";"Log_71,Log_73";20,9485;"21.473, 20.424";2;1,4785
"2835";174,092619919225;"174.092619919225, 174.092619919225";"Log_71,Log_73";20,9485;"21.473, 20.424";2;1,5285
"2836";199,915379904259;"199.915379904259, 199.915379904259";"Log_71,Log_73";20,9485;"21.473, 20.424";2;1,5785
"2837";NA;NA;NA;NA;NA;NA;NA
"2838";NA;NA;NA;NA;NA;NA;NA
"2839";NA;NA;NA;NA;NA;NA;NA
"2840";NA;NA;NA;NA;NA;NA;NA
"2841";NA;NA;NA;NA;NA;NA;NA
"2842";NA;NA;NA;NA;NA;NA;NA
"2843";NA;NA;NA;NA;NA;NA;NA
"2844";NA;NA;NA;NA;NA;NA;NA
"2845";NA;NA;NA;NA;NA;NA;NA
"2846";NA;NA;NA;NA;NA;NA;NA
"2847";NA;NA;NA;NA;NA;NA;NA
"2848";NA;NA;NA;NA;NA;NA;NA
"2849";NA;NA;NA;NA;NA;NA;NA
"2850";NA;NA;NA;NA;NA;NA;NA
"2851";NA;NA;NA;NA;NA;NA;NA
"2852";NA;NA;NA;NA;NA;NA;NA
"2853";NA;NA;NA;NA;NA;NA;NA
"2854";NA;NA;NA;NA;NA;NA;NA
"2855";NA;NA;NA;NA;NA;NA;NA
"2856";NA;NA;NA;NA;NA;NA;NA
"2857";NA;NA;NA;NA;NA;NA;NA
"2858";NA;NA;NA;NA;NA;NA;NA
"2859";NA;NA;NA;NA;NA;NA;NA
"2860";NA;NA;NA;NA;NA;NA;NA
"2861";NA;NA;NA;NA;NA;NA;NA
"2862";NA;NA;NA;NA;NA;NA;NA
"2863";NA;NA;NA;NA;NA;NA;NA
"2864";NA;NA;NA;NA;NA;NA;NA
"2865";NA;NA;NA;NA;NA;NA;NA
"2866";NA;NA;NA;NA;NA;NA;NA
"2867";NA;NA;NA;NA;NA;NA;NA
"2868";NA;NA;NA;NA;NA;NA;NA
"2869";NA;NA;NA;NA;NA;NA;NA
"2870";NA;NA;NA;NA;NA;NA;NA
"2871";NA;NA;NA;NA;NA;NA;NA
"2872";NA;NA;NA;NA;NA;NA;NA
"2873";NA;NA;NA;NA;NA;NA;NA
"2874";NA;NA;NA;NA;NA;NA;NA
"2875";NA;NA;NA;NA;NA;NA;NA
"2876";NA;NA;NA;NA;NA;NA;NA
"2877";NA;NA;NA;NA;NA;NA;NA
"2878";NA;NA;NA;NA;NA;NA;NA
"2879";NA;NA;NA;NA;NA;NA;NA
"2880";NA;NA;NA;NA;NA;NA;NA
"2881";NA;NA;NA;NA;NA;NA;NA
"2882";NA;NA;NA;NA;NA;NA;NA
"2883";NA;NA;NA;NA;NA;NA;NA
"2884";NA;NA;NA;NA;NA;NA;NA
"2885";NA;NA;NA;NA;NA;NA;NA
"2886";NA;NA;NA;NA;NA;NA;NA
"2887";NA;NA;NA;NA;NA;NA;NA
"2888";NA;NA;NA;NA;NA;NA;NA
"2889";NA;NA;NA;NA;NA;NA;NA
"2890";NA;NA;NA;NA;NA;NA;NA
"2891";NA;NA;NA;NA;NA;NA;NA
"2892";NA;NA;NA;NA;NA;NA;NA
"2893";NA;NA;NA;NA;NA;NA;NA
"2894";NA;NA;NA;NA;NA;NA;NA
"2895";NA;NA;NA;NA;NA;NA;NA
"2896";NA;NA;NA;NA;NA;NA;NA
"2897";NA;NA;NA;NA;NA;NA;NA
"2898";NA;NA;NA;NA;NA;NA;NA
"2899";NA;NA;NA;NA;NA;NA;NA
"2900";NA;NA;NA;NA;NA;NA;NA
"2901";NA;NA;NA;NA;NA;NA;NA
"2902";NA;NA;NA;NA;NA;NA;NA
"2903";NA;NA;NA;NA;NA;NA;NA
"2904";NA;NA;NA;NA;NA;NA;NA
"2905";NA;NA;NA;NA;NA;NA;NA
"2906";NA;NA;NA;NA;NA;NA;NA
"2907";NA;NA;NA;NA;NA;NA;NA
"2908";NA;NA;NA;NA;NA;NA;NA
"2909";NA;NA;NA;NA;NA;NA;NA
"2910";NA;NA;NA;NA;NA;NA;NA
"2911";NA;NA;NA;NA;NA;NA;NA
"2912";NA;NA;NA;NA;NA;NA;NA
"2913";NA;NA;NA;NA;NA;NA;NA
"2914";NA;NA;NA;NA;NA;NA;NA
"2915";NA;NA;NA;NA;NA;NA;NA
"2916";NA;NA;NA;NA;NA;NA;NA
"2917";NA;NA;NA;NA;NA;NA;NA
"2918";NA;NA;NA;NA;NA;NA;NA
"2919";NA;NA;NA;NA;NA;NA;NA
"2920";NA;NA;NA;NA;NA;NA;NA
"2921";NA;NA;NA;NA;NA;NA;NA
"2922";NA;NA;NA;NA;NA;NA;NA
"2923";NA;NA;NA;NA;NA;NA;NA
"2924";NA;NA;NA;NA;NA;NA;NA
"2925";NA;NA;NA;NA;NA;NA;NA
"2926";NA;NA;NA;NA;NA;NA;NA
"2927";NA;NA;NA;NA;NA;NA;NA
"2928";NA;NA;NA;NA;NA;NA;NA
"2929";NA;NA;NA;NA;NA;NA;NA
"2930";NA;NA;NA;NA;NA;NA;NA
"2931";NA;NA;NA;NA;NA;NA;NA
"2932";NA;NA;NA;NA;NA;NA;NA
"2933";NA;NA;NA;NA;NA;NA;NA
"2934";NA;NA;NA;NA;NA;NA;NA
"2935";NA;NA;NA;NA;NA;NA;NA
"2936";NA;NA;NA;NA;NA;NA;NA
"2937";NA;NA;NA;NA;NA;NA;NA
"2938";NA;NA;NA;NA;NA;NA;NA
"2939";NA;NA;NA;NA;NA;NA;NA
"2940";NA;NA;NA;NA;NA;NA;NA
"2941";NA;NA;NA;NA;NA;NA;NA
"2942";NA;NA;NA;NA;NA;NA;NA
"2943";NA;NA;NA;NA;NA;NA;NA
"2944";185,433518097104;"185.433518097104";"V1";22,142;"22.142";1;1,462
"2945";152,849015465094;"152.849015465094";"V1";22,142;"22.142";1;1,432
"2946";140,212317136314;"140.212317136314";"V1";22,142;"22.142";1;1,402
"2947";149,78866929932;"149.78866929932";"V1";22,142;"22.142";1;1,362
"2948";180,227117908124;"180.227117908124";"V1";22,142;"22.142";1;1,322
"2949";NA;NA;NA;NA;NA;NA;NA
"2950";NA;NA;NA;NA;NA;NA;NA
"2951";184,524991072244;"184.524991072244";"V1";20,71;"20.71";1;-0,219999999999999
"2952";132,186318419662;"132.186318419662";"V1";20,71;"20.71";1;-0,27
"2953";86,2032155444729;"86.2032155444729";"V1";20,71;"20.71";1;-0,34
"2954";199,080688051905;"199.080688051905";"V1";20,71;"20.71";1;-0,399999999999999
"2955";NA;NA;NA;NA;NA;NA;NA
"2956";NA;NA;NA;NA;NA;NA;NA
"2957";NA;NA;NA;NA;NA;NA;NA
"2958";NA;NA;NA;NA;NA;NA;NA
"2959";NA;NA;NA;NA;NA;NA;NA
"2960";NA;NA;NA;NA;NA;NA;NA
"2961";NA;NA;NA;NA;NA;NA;NA
"2962";NA;NA;NA;NA;NA;NA;NA
"2963";NA;NA;NA;NA;NA;NA;NA
"2964";NA;NA;NA;NA;NA;NA;NA
"2965";NA;NA;NA;NA;NA;NA;NA
"2966";NA;NA;NA;NA;NA;NA;NA
"2967";NA;NA;NA;NA;NA;NA;NA
"2968";NA;NA;NA;NA;NA;NA;NA
"2969";NA;NA;NA;NA;NA;NA;NA
"2970";193,264456430074;"193.264456430074";"V1";21,664;"21.664";1;0,384
"2971";133,646773177805;"133.646773177805";"V1";21,664;"21.664";1;0,344000000000001
"2972";61,2480360882522;"61.2480360882522";"V1";21,664;"21.664";1;0,284000000000002
"2973";19,154872311955;"19.154872311955";"V1";21,664;"21.664";1;0,254000000000001
"2974";74,7386221812949;"74.7386221812949";"V1";21,664;"21.664";1;0,164000000000001
"2975";101,333326951869;"101.333326951869";"V1";21,664;"21.664";1;0,154
"2976";171,190739487629;"147.981022848953, 185.005196200506, 180.585999413427";"Log_48,Log_97,Log_101";20,7774997519485;"21.664, 20.519, 19.948";3;-0,732500248051487
"2977";169,630564473218;"189.810045547007, 139.975623751787, 188.833485772926, 135.412048608739, 194.121618685633";"Log_48,Log_97,Log_99,Log_101,Log_102";20,6602757237817;"21.664, 20.519, 20.519, 19.948, 20.996";5;-0,809724276218343
"2978";123,104422231913;"94.4684500401278, 146.886707764214, 89.1742389437946, 161.888292179515";"Log_97,Log_99,Log_101,Log_102";20,4196250727777;"20.519, 20.519, 19.948, 20.996";4;-1,03037492722233
"2979";81,0391055768829;"46.5451795134532, 104.125628052167, 40.0253041986484, 133.460310543263";"Log_97,Log_99,Log_101,Log_102";20,3507970424094;"20.519, 20.519, 19.948, 20.996";4;-1,0992029575906
"2980";52,9139816742289;"15.0047271662342, 74.4653891659578, 1.75092473350039, 120.434885631223";"Log_97,Log_99,Log_101,Log_102";20,0305232331416;"20.519, 20.519, 19.948, 20.996";4;-1,41947676685838
"2981";47,9141600205648;"6.00442928665972, 64.6295768855531, 10.1573383332502, 110.865295576796";"Log_97,Log_99,Log_101,Log_102";20,3396727286557;"20.519, 20.519, 19.948, 20.996";4;-1,10032727134434
"2982";46,0123249329068;"22.3089139909177, 41.1206078591353, 36.9156587853871, 83.7041190961872";"Log_97,Log_99,Log_101,Log_102";20,4286959173738;"20.519, 20.519, 19.948, 20.996";4;-1,01130408262619
"2983";48,7147517884507;"52.2658573141977, 19.2358470593572, 66.7978099656749, 56.5594928145731";"Log_97,Log_99,Log_101,Log_102";20,5178957637619;"20.519, 20.519, 19.948, 20.996";4;-0,872104236238123
"2984";64,4948715884148;"76.3216921790565, 20.3203462937778, 88.5393601788841, 72.7980877019406";"Log_97,Log_99,Log_101,Log_102";20,967229990303;"21.187, 21.091, 20.138, 20.996";4;-0,412770009697024
"2985";119,156535536926;"186.748831171809, 110.096210768232, 66.1843247011773, 118.818358212608, 113.934952830802";"Log_39,Log_97,Log_99,Log_101,Log_102";20,8765665799079;"20.71, 21.187, 21.091, 20.138, 20.996";5;-0,463433420092148
"2986";141,848606153735;"146.39296617072, 147.988788683723, 107.827921679901, 154.92527051764, 152.108083716693";"Log_39,Log_97,Log_99,Log_101,Log_102";20,8477708124382;"20.71, 21.187, 21.091, 20.138, 20.996";5;-0,462229187561842
"2987";165,293671863692;"106.910744523561, 187.369780074784, 148.617193224127, 193.349394006959, 190.22124748903";"Log_39,Log_97,Log_99,Log_101,Log_102";20,8247481255318;"20.71, 21.187, 21.091, 20.138, 20.996";5;-0,435251874468189
"2988";151,641384052008;"76.1653017278109, 191.272737299473, 187.486113128739";"Log_39,Log_87,Log_99";20,5016122887765;"20.71, 19.377, 21.091";3;-0,738387711223538
"2989";116,159194679564;"57.4640339221612, 174.854355436967";"Log_39,Log_87";20,3802819891721;"20.71, 19.377";2;-0,85971801082793
"2990";99,2491662086541;"38.6662980294293, 159.832034387879";"Log_39,Log_87";20,4503395048938;"20.71, 19.377";2;-0,789660495106176
"2991";71,2600762049338;"7.46067728007464, 135.059475129793";"Log_39,Log_87";20,6402198135058;"20.71, 19.377";2;-0,599780186494176
"2992";84,1650946025896;"22.3359145645893, 145.99427464059";"Log_39,Log_87";20,5331227906582;"20.71, 19.377";2;-0,65687720934185
"2993";88,0490793472391;"37.7691618030061, 138.328996891472";"Log_39,Log_87";20,4241009704096;"20.71, 19.377";2;-0,755899029590395
"2994";83,894361163532;"57.669812204411, 110.118910122653";"Log_39,Log_87";20,2518413192358;"20.71, 19.377";2;-0,918158680764208
"2995";71,2472953990438;"57.9265913990959, 84.5679993989918";"Log_39,Log_87";20,1681117367156;"20.71, 19.377";2;-1,00188826328439
"2996";71,220976639804;"102.164923078182, 40.2770302014259";"Log_39,Log_87";19,7539204228273;"20.71, 19.377";2;-1,39607957717267
"2997";120,853580240148;"157.866843317821, 188.13899073521, 16.5549066674126";"Log_39,Log_86,Log_87";19,6981504427353;"20.71, 22.142, 19.377";3;-1,4318495572647
"2998";102,13219066557;"126.993411925561, 77.2709694055793";"Log_86,Log_87";20,4229690965899;"22.142, 19.377";2;-0,687030903410108
"2999";133,336344782018;"194.861752022682, 71.9233184904098, 133.223963832962";"Log_8,Log_86,Log_87";21,360040796568;"22.142, 22.142, 19.377";3;0,25004079656798
"3000";115,728742860098;"140.595863715388, 16.7212820832369, 189.869082781668";"Log_8,Log_86,Log_87";21,9402546383782;"22.142, 22.142, 19.377";3;0,810254638378165
"3001";95,6444195842323;"68.9279888406806, 122.360850327784";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,961999999999996
"3002";136,330456780308;"96.2861439536115, 176.374769607004";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,961999999999996
"3003";139,145893940976;"139.145893940976";"V1";22,142;"22.142";1;0,962
"3004";178,787813915596;"178.787813915596";"V1";22,142;"22.142";1;0,962
"3005";182,071200458873;"182.071200458873";"V1";22,142;"22.142";1;0,962
"3006";154,507006317625;"154.507006317625";"V1";22,142;"22.142";1;0,962
"3007";122,404018644896;"122.404018644896";"V1";22,142;"22.142";1;0,962
"3008";91,7165849166132;"91.7165849166132";"V1";22,142;"22.142";1;0,922000000000001
"3009";119,865295246693;"63.6569061185034, 176.073684374882";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,902000000000001
"3010";93,8626174678915;"36.2452860796689, 151.479948856114";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,901999999999997
"3011";68,9599584108712;"13.4030103920863, 124.516906429656";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,902000000000001
"3012";65,5649703961371;"37.0638000717397, 94.0661407205345";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,901999999999997
"3013";70,9190060935563;"77.9883681236062, 63.8496440635064";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,902000000000001
"3014";85,1032350983839;"113.021089434432, 57.1853807623359";"Log_8,Log_86";22,142;"22.142, 22.142";2;0,902000000000001
"3015";132,99570207644;"149.701073028574, 66.7048272567896, 182.581205943955";"Log_8,Log_86,Log_87";21,5841793036815;"22.142, 22.142, 19.377";3;0,344179303681489
"3016";141,201576445418;"186.86179158314, 89.446304222184, 147.29663353093";"Log_8,Log_86,Log_87";21,3370569323455;"22.142, 22.142, 19.377";3;0,157056932345526
"3017";115,952472297586;"118.267861333065, 113.637083262107";"Log_86,Log_87";20,7318936430322;"22.142, 19.377";2;-0,448106356967831
"3018";117,377846413377;"150.931451035478, 83.824241791276";"Log_86,Log_87";20,364298862754;"22.142, 19.377";2;-0,815701137246013
"3019";139,671451450074;"171.53645061796, 185.76373553794, 61.7141681943206";"Log_39,Log_86,Log_87";20,2033408597274;"20.71, 22.142, 19.377";3;-0,976659140272577
"3020";94,3095970159511;"134.604570859146, 54.0146231727561";"Log_39,Log_87";19,7587294048935;"20.71, 19.377";2;-1,44127059510653
"3021";83,7497746123942;"98.0986211678834, 69.4009280569051";"Log_39,Log_87";19,9293085735335;"20.71, 19.377";2;-1,31069142646646
"3022";78,1863775527868;"64.3904562057155, 91.9822988998581";"Log_39,Log_87";20,161103371145;"20.71, 19.377";2;-1,058896628855
"3023";97,1983533204788;"74.4181636207927, 119.978543020165";"Log_39,Log_87";20,1997063133393;"20.71, 19.377";2;-0,980293686660719
"3024";119,249954520733;"97.5834512512919, 140.916457790175";"Log_39,Log_87";20,1645962678109;"20.71, 19.377";2;-1,01540373218908
"3025";143,950423363454;"117.754888695638, 170.145958031271";"Log_39,Log_87";20,1647870615324;"20.71, 19.377";2;-0,995212938467589
"3026";148,650499389046;"104.522953280516, 192.778045497575";"Log_39,Log_87";20,2413534186041;"20.71, 19.377";2;-0,868646581395861
"3027";113,925096553671;"113.925096553671";"V1";20,71;"20.71";1;-0,399999999999999
"3028";132,064145287637;"132.064145287637";"V1";20,71;"20.71";1;-0,390000000000001
"3029";168,132513667099;"171.411335123855, 164.853692210343";"Log_12,Log_39";20,8502112980524;"20.996, 20.71";2;-0,259788701947588
"3030";176,871025067053;"139.200364843297, 191.952769428632, 196.397530252113, 179.933435744171";"Log_12,Log_39,Log_99,Log_102";20,9523318781273;"20.996, 20.71, 21.091, 20.996";4;-0,157668121872721
"3031";128,035390404586;"84.7814489405731, 171.289331868599";"Log_12,Log_102";20,996;"20.996, 20.996";2;-0,144000000000002
"3032";106,82006773088;"44.5873112268293, 169.052824234931";"Log_12,Log_102";20,996;"20.996, 20.996";2;-0,183999999999997
